-1.95 0 0
-1.85 0 0
-1.75 0 0
-1.65 0 0
-1.55 57.4871 0.0277251
-1.45 81.1056 0.0369762
-1.35 80.9943 0.0472883
-1.25 80.9953 0.0413799
-1.15 80.9422 0.0437472
-1.05 80.9916 0.0360512
-0.95 81.035 0.0494886
-0.85 81.1433 0.0472827
-0.75 81.2917 0.0435974
-0.65 81.4909 0.0392919
-0.55 81.6696 0.0471006
-0.45 81.8666 0.0360527
-0.35 82.0524 0.0417804
-0.25 82.1925 0.0380679
-0.15 82.2445 0.0386894
-0.05 82.2842 0.0444817
0.05 82.3177 0.0375174
0.15 82.2313 0.0490581
0.25 82.1338 0.0421822
0.35 82.0541 0.0480214
0.45 81.8793 0.0374919
0.55 81.6423 0.0512848
0.65 81.5122 0.0542991
0.75 81.343 0.0514517
0.85 81.1502 0.0357375
0.95 81.0556 0.0494806
1.05 80.9062 0.0443139
1.15 81.0194 0.0366807
1.25 80.9618 0.0438236
1.35 81.0192 0.0391845
1.45 81.1113 0.0473567
1.55 81.2557 0.0482197
1.65 81.3186 0.0387468
1.75 81.3217 0.0426933
1.85 81.4772 0.0453718
1.95 81.5569 0.0457446
2.05 81.7644 0.0433593
2.15 81.7353 0.0531194
2.25 81.8598 0.0507596
2.35 81.8841 0.0367984
2.45 81.9224 0.0411518
2.55 81.9642 0.0392754
2.65 82.004 0.0482748
2.75 82.0236 0.0367364
2.85 81.9454 0.0465601
2.95 82.0453 0.0450045
3.05 82.0274 0.0460903
3.15 81.9979 0.0659062
3.25 82.0664 0.0540224
3.35 82.1314 0.0449379
3.45 82.0111 0.0450767
3.55 82.0946 0.0427378
3.65 81.9242 0.0471809
3.75 81.9702 0.0378335
3.85 81.9761 0.0488551
3.95 81.9391 0.0488677
4.05 81.7602 0.0489839
4.15 81.6827 0.0397983
4.25 81.7093 0.044453
4.35 81.6302 0.0339153
4.45 81.4269 0.0413428
4.55 81.3234 0.0480133
4.65 81.2359 0.0407508
4.75 10.0566 0.012294
4.85 0 0
4.95 0 0
