-1.95 0 0
-1.85 0 0
-1.75 0 0
-1.65 0 0
-1.55 47.3929 0.0381973
-1.45 66.8336 0.0366447
-1.35 66.7374 0.043205
-1.25 66.7278 0.042802
-1.15 66.7428 0.0422441
-1.05 66.8201 0.0342155
-0.95 66.9301 0.0463012
-0.85 66.9132 0.0439075
-0.75 67.1852 0.0406789
-0.65 67.2806 0.0391176
-0.55 67.5241 0.048903
-0.45 67.757 0.0405487
-0.35 67.874 0.0516411
-0.25 67.9649 0.0389695
-0.15 68.0213 0.043085
-0.05 68.1244 0.0381473
0.05 68.2128 0.0380401
0.15 68.0006 0.0437429
0.25 68.04 0.0442968
0.35 67.8418 0.0340055
0.45 67.6692 0.0357249
0.55 67.5166 0.0481436
0.65 67.3476 0.0372101
0.75 67.1519 0.0439208
0.85 66.9858 0.0306603
0.95 66.8549 0.0385816
1.05 66.813 0.0404039
1.15 66.7566 0.0454932
1.25 66.7547 0.0386191
1.35 66.766 0.0455004
1.45 66.8868 0.0439992
1.55 66.8629 0.0355296
1.65 66.9531 0.0389555
1.75 67.0936 0.0406886
1.85 67.1243 0.0420328
1.95 67.3189 0.0454321
2.05 67.4209 0.0462611
2.15 67.5234 0.0427241
2.25 67.6344 0.0473644
2.35 67.6689 0.043116
2.45 67.7515 0.0390683
2.55 67.7559 0.0481607
2.65 67.8246 0.0360151
2.75 67.8364 0.0373216
2.85 67.9498 0.0395807
2.95 68.0284 0.0453895
3.05 67.9819 0.0262496
3.15 67.9553 0.0452784
3.25 67.9814 0.0404457
3.35 67.9773 0.0436494
3.45 67.8925 0.0443245
3.55 67.8489 0.0477415
3.65 67.8258 0.0516689
3.75 67.7407 0.0458902
3.85 67.7473 0.0353624
3.95 67.6633 0.0361604
4.05 67.5712 0.0399621
4.15 67.4776 0.0477352
4.25 67.4158 0.0479203
4.35 67.3065 0.0401581
4.45 67.1526 0.0425615
4.55 67.0939 0.0504355
4.65 66.9586 0.0409929
4.75 8.27725 0.0139661
4.85 0 0
4.95 0 0
