-1.95 0 0
-1.85 0 0
-1.75 0 0
-1.65 0 0
-1.55 47.8926 0.0179202
-1.45 67.5418 0.028758
-1.35 67.5229 0.0251572
-1.25 67.5177 0.0230368
-1.15 67.4806 0.0258323
-1.05 67.5652 0.028955
-0.95 67.6506 0.0291554
-0.85 67.793 0.0266499
-0.75 67.8877 0.0282113
-0.65 68.0899 0.0268173
-0.55 68.2604 0.0286148
-0.45 68.4563 0.0271038
-0.35 68.6045 0.0312256
-0.25 68.7381 0.0314702
-0.15 68.7854 0.0291416
-0.05 68.8731 0.0197181
0.05 68.8519 0.0252864
0.15 68.8074 0.0299092
0.25 68.7308 0.0248249
0.35 68.6038 0.0292396
0.45 68.4093 0.0234931
0.55 68.2396 0.0249794
0.65 68.0761 0.0281713
0.75 67.8876 0.0280652
0.85 67.7493 0.0289168
0.95 67.6284 0.026542
1.05 67.566 0.0285885
1.15 67.54 0.0291048
1.25 67.5114 0.0233176
1.35 67.5287 0.0243476
1.45 67.6344 0.0288124
1.55 67.646 0.028835
1.65 67.6647 0.0300279
1.75 67.8667 0.0248021
1.85 67.9627 0.0268895
1.95 68.0898 0.0279237
2.05 68.1651 0.0275053
2.15 68.2326 0.0348355
2.25 68.3315 0.0245782
2.35 68.3901 0.0270029
2.45 68.4585 0.0310837
2.55 68.5985 0.0267694
2.65 68.5898 0.0263978
2.75 68.6523 0.0293042
2.85 68.6718 0.0279653
2.95 68.6642 0.0246294
3.05 68.6668 0.0271967
3.15 68.7411 0.0296909
3.25 68.6932 0.0277583
3.35 68.6651 0.0255755
3.45 68.627 0.0293514
3.55 68.6017 0.023593
3.65 68.6098 0.0230757
3.75 68.4935 0.0322924
3.85 68.4358 0.0269152
3.95 68.3599 0.0311885
4.05 68.3209 0.0239635
4.15 68.2155 0.0336668
4.25 68.1404 0.025471
4.35 68.0343 0.0300966
4.45 67.9166 0.0337695
4.55 67.7949 0.0254522
4.65 67.7055 0.0277242
4.75 8.39983 0.00788218
4.85 0 0
4.95 0 0
