-1.95 0 0
-1.85 0 0
-1.75 0 0
-1.65 0 0
-1.55 46.2645 0.037383
-1.45 65.3469 0.0478436
-1.35 65.211 0.0328167
-1.25 65.2592 0.0563412
-1.15 65.2374 0.0388627
-1.05 65.263 0.0508108
-0.95 65.3661 0.04255
-0.85 65.4729 0.043295
-0.75 65.5987 0.0589703
-0.65 65.7594 0.0467519
-0.55 66.0052 0.0622732
-0.45 66.143 0.0550526
-0.35 66.2299 0.0438689
-0.25 66.3452 0.0428545
-0.15 66.4831 0.0510615
-0.05 66.4553 0.0546854
0.05 66.5038 0.0491963
0.15 66.5397 0.0421288
0.25 66.3302 0.0459179
0.35 66.2232 0.0448472
0.45 66.0815 0.0403917
0.55 65.9096 0.0481382
0.65 65.7021 0.0533465
0.75 65.6151 0.0436661
0.85 65.4488 0.0425032
0.95 65.2792 0.0383012
1.05 65.2528 0.0516023
1.15 65.1866 0.0477369
1.25 65.156 0.056289
1.35 65.2457 0.0329243
1.45 65.2754 0.0412789
1.55 65.3524 0.0420647
1.65 65.4299 0.0611736
1.75 65.5236 0.0354825
1.85 65.6855 0.0459511
1.95 65.7042 0.046217
2.05 65.7696 0.0427646
2.15 65.9014 0.0505901
2.25 66.0338 0.0501016
2.35 66.1757 0.0438591
2.45 66.1252 0.0501158
2.55 66.1553 0.0547895
2.65 66.3049 0.0492174
2.75 66.3516 0.0513747
2.85 66.3385 0.0453478
2.95 66.3372 0.0437454
3.05 66.2512 0.0442425
3.15 66.3695 0.0520302
3.25 66.3043 0.0410012
3.35 66.2661 0.0475552
3.45 66.3817 0.0443175
3.55 66.2515 0.0397247
3.65 66.2682 0.0498745
3.75 66.1841 0.0451175
3.85 66.1204 0.0470303
3.95 65.9567 0.042082
4.05 66.034 0.0523013
4.15 65.9057 0.0446657
4.25 65.8125 0.0541007
4.35 65.814 0.0428187
4.45 65.5656 0.0528122
4.55 65.5516 0.0474815
4.65 65.4714 0.0446615
4.75 8.08326 0.01382
4.85 0 0
4.95 0 0
