-1.95 0 0
-1.85 0 0
-1.75 0 0
-1.65 0 0
-1.55 56.9258 0.0345659
-1.45 80.3236 0.0332406
-1.35 80.3194 0.0344754
-1.25 80.2459 0.0394098
-1.15 80.1671 0.0395755
-1.05 80.179 0.0488777
-0.95 80.3013 0.0425443
-0.85 80.421 0.0435713
-0.75 80.5492 0.0364434
-0.65 80.7247 0.0371756
-0.55 80.9121 0.0340566
-0.45 81.0351 0.0429403
-0.35 81.2302 0.0290301
-0.25 81.422 0.0360986
-0.15 81.4246 0.0384314
-0.05 81.5522 0.0362128
0.05 81.5435 0.0297165
0.15 81.4974 0.0325571
0.25 81.3667 0.0358571
0.35 81.2742 0.0436916
0.45 81.091 0.0356647
0.55 80.9177 0.0401547
0.65 80.7086 0.0362201
0.75 80.5341 0.0334518
0.85 80.3682 0.04231
0.95 80.3018 0.0332056
1.05 80.1575 0.0399502
1.15 80.2306 0.0394077
1.25 80.191 0.0317547
1.35 80.2388 0.0363855
1.45 80.2887 0.0369637
1.55 80.3627 0.0376886
1.65 80.527 0.0348194
1.75 80.58 0.0416398
1.85 80.7253 0.0398378
1.95 80.801 0.0392791
2.05 80.9092 0.0374053
2.15 80.9839 0.0388699
2.25 81.1196 0.0370837
2.35 81.1159 0.03592
2.45 81.1763 0.0371567
2.55 81.2172 0.0391961
2.65 81.2012 0.041289
2.75 81.3174 0.0373077
2.85 81.2987 0.041323
2.95 81.3026 0.029414
3.05 81.2603 0.0326039
3.15 81.3126 0.0347175
3.25 81.262 0.033703
3.35 81.2829 0.0367965
3.45 81.31 0.0398616
3.55 81.2725 0.0418612
3.65 81.2634 0.0361954
3.75 81.2659 0.0350254
3.85 81.1356 0.045729
3.95 81.0946 0.0375004
4.05 81.1006 0.0351015
4.15 81.0685 0.0376435
4.25 80.9363 0.0386042
4.35 80.8051 0.0395836
4.45 80.6872 0.036729
4.55 80.6093 0.0443524
4.65 80.4846 0.0376173
4.75 9.97034 0.0131156
4.85 0 0
4.95 0 0
