-1.95 0 0
-1.85 0 0
-1.75 0 0
-1.65 0 0
-1.55 189.506 0.0798018
-1.45 267.813 0.0982031
-1.35 267.799 0.0908464
-1.25 267.653 0.103596
-1.15 267.909 0.112874
-1.05 267.756 0.120888
-0.95 268.081 0.105879
-0.85 268.028 0.107665
-0.75 268.156 0.109219
-0.65 268.237 0.115671
-0.55 268.207 0.0842271
-0.45 268.228 0.110464
-0.35 268.218 0.0823817
-0.25 268.145 0.101012
-0.15 268.27 0.126941
-0.05 268.342 0.094528
0.05 268.278 0.0808285
0.15 268.25 0.0981898
0.25 268.343 0.0938151
0.35 268.211 0.101221
0.45 268.154 0.0914147
0.55 268.222 0.0842941
0.65 268.191 0.0908176
0.75 267.986 0.0960502
0.85 268.05 0.099926
0.95 268.02 0.0826571
1.05 267.942 0.0956263
1.15 267.755 0.0798312
1.25 267.85 0.0876783
1.35 267.766 0.0956055
1.45 267.707 0.083847
1.55 267.716 0.0931066
1.65 267.621 0.112695
1.75 267.609 0.0864233
1.85 267.808 0.113195
1.95 267.89 0.096365
2.05 267.767 0.0881943
2.15 267.94 0.10052
2.25 267.865 0.114214
2.35 268.168 0.0997221
2.45 268.212 0.0869909
2.55 268.206 0.104911
2.65 268.391 0.076808
2.75 268.368 0.0759886
2.85 268.413 0.135656
2.95 268.346 0.0642091
3.05 268.377 0.0906835
3.15 268.399 0.0913323
3.25 268.206 0.0935631
3.35 268.466 0.115202
3.45 268.258 0.0988159
3.55 268.18 0.0758861
3.65 268.136 0.087998
3.75 268.316 0.0834814
3.85 268.107 0.104761
3.95 267.962 0.0824228
4.05 267.826 0.0935667
4.15 267.944 0.131282
4.25 267.897 0.0842798
4.35 267.851 0.109404
4.45 267.803 0.088385
4.55 267.575 0.123207
4.65 267.647 0.0844295
4.75 33.1835 0.0301854
4.85 0 0
4.95 0 0
