-1.95 0 0
-1.85 0 0
-1.75 0 0
-1.65 0 0
-1.55 32.2903 0.0229695
-1.45 45.5296 0.035421
-1.35 45.5267 0.0307574
-1.25 45.5076 0.0346723
-1.15 45.4801 0.0305088
-1.05 45.5138 0.0315043
-0.95 45.5178 0.0309295
-0.85 45.5894 0.0352274
-0.75 45.6211 0.0305524
-0.65 45.7048 0.0426204
-0.55 45.7937 0.0365507
-0.45 45.8696 0.0358532
-0.35 45.9256 0.0352563
-0.25 45.9909 0.0379896
-0.15 46.051 0.0324765
-0.05 46.052 0.0352871
0.05 46.0383 0.0391712
0.15 46.0239 0.0397433
0.25 45.9818 0.0387093
0.35 45.9282 0.0316324
0.45 45.8683 0.0380978
0.55 45.7702 0.0353004
0.65 45.7317 0.0369323
0.75 45.6286 0.034301
0.85 45.6311 0.0320739
0.95 45.5165 0.0379304
1.05 45.5021 0.0384076
1.15 45.4937 0.0328459
1.25 45.508 0.0397657
1.35 45.5245 0.0336584
1.45 45.5702 0.0370888
1.55 45.5966 0.0343079
1.65 45.663 0.0317636
1.75 45.7347 0.0340559
1.85 45.8126 0.0316088
1.95 45.8371 0.0331852
2.05 45.8921 0.0367542
2.15 45.9755 0.0410563
2.25 46.0097 0.0303612
2.35 46.0797 0.034662
2.45 46.142 0.0362359
2.55 46.1792 0.0334811
2.65 46.1948 0.0341976
2.75 46.2416 0.0391629
2.85 46.2042 0.0352116
2.95 46.2458 0.0403359
3.05 46.2557 0.03755
3.15 46.2551 0.0357301
3.25 46.253 0.0307049
3.35 46.2202 0.0389601
3.45 46.2173 0.0343729
3.55 46.2317 0.0369784
3.65 46.2239 0.0354072
3.75 46.1636 0.0351704
3.85 46.1358 0.03591
3.95 46.0812 0.0325853
4.05 46.0362 0.0373161
4.15 45.9723 0.0393238
4.25 45.9306 0.0327497
4.35 45.8693 0.0299651
4.45 45.7438 0.0330102
4.55 45.7424 0.0367928
4.65 45.6628 0.0307603
4.75 5.65222 0.00646499
4.85 0 0
4.95 0 0
