-1.95 0 0
-1.85 0 0
-1.75 0 0
-1.65 0 0
-1.55 190.391 0.0742733
-1.45 268.89 0.0804428
-1.35 268.871 0.103727
-1.25 268.947 0.0853201
-1.15 268.831 0.0904801
-1.05 268.925 0.0720196
-0.95 269.015 0.0965896
-0.85 269.042 0.0843079
-0.75 269.06 0.075952
-0.65 269.084 0.0885197
-0.55 269.135 0.085667
-0.45 269.204 0.118547
-0.35 269.116 0.0919051
-0.25 269.183 0.0828906
-0.15 269.228 0.0988758
-0.05 269.258 0.0921631
0.05 269.304 0.109559
0.15 269.12 0.0826504
0.25 269.208 0.0853437
0.35 269.152 0.0872635
0.45 269.133 0.0753955
0.55 269.183 0.0922242
0.65 269.037 0.0781656
0.75 269.047 0.0800448
0.85 269.026 0.0815469
0.95 268.965 0.0917633
1.05 268.888 0.0734205
1.15 268.919 0.0791842
1.25 268.869 0.0866534
1.35 268.891 0.113807
1.45 268.902 0.08772
1.55 268.873 0.0870581
1.65 268.859 0.103578
1.75 268.948 0.0848557
1.85 268.849 0.091803
1.95 268.988 0.0856491
2.05 268.947 0.0972926
2.15 269.005 0.128605
2.25 269.014 0.0871962
2.35 268.998 0.0971934
2.45 269.098 0.0805909
2.55 269.114 0.0971282
2.65 269.133 0.0882105
2.75 269.166 0.0811754
2.85 269.204 0.091635
2.95 269.186 0.0767396
3.05 269.28 0.0899965
3.15 269.163 0.0847349
3.25 269.29 0.0900896
3.35 269.233 0.0998149
3.45 269.19 0.0884376
3.55 269.245 0.10224
3.65 269.14 0.091883
3.75 269.002 0.0800718
3.85 269.016 0.0971623
3.95 268.987 0.0893776
4.05 268.933 0.11072
4.15 268.864 0.0819409
4.25 268.894 0.0842074
4.35 268.892 0.116962
4.45 268.912 0.0945155
4.55 268.908 0.0780072
4.65 268.921 0.105011
4.75 33.3335 0.0164285
4.85 0 0
4.95 0 0
