-1.95 0 0
-1.85 0 0
-1.75 0 0
-1.65 0 0
-1.55 228.746 0.0394176
-1.45 323.164 0.0642107
-1.35 323.155 0.0568544
-1.25 323.156 0.0634266
-1.15 323.16 0.0658541
-1.05 323.137 0.0602677
-0.95 323.179 0.0581467
-0.85 323.17 0.0563152
-0.75 323.153 0.0518231
-0.65 323.155 0.0597197
-0.55 323.204 0.0566798
-0.45 323.198 0.0661402
-0.35 323.22 0.0649022
-0.25 323.282 0.070162
-0.15 323.145 0.0525484
-0.05 323.214 0.0696282
0.05 323.175 0.05599
0.15 323.165 0.0662586
0.25 323.224 0.0663749
0.35 323.198 0.0666093
0.45 323.159 0.0730911
0.55 323.206 0.0854544
0.65 323.19 0.0657598
0.75 323.11 0.0558608
0.85 323.171 0.069866
0.95 323.124 0.0534158
1.05 323.175 0.0820672
1.15 323.114 0.0570325
1.25 323.153 0.0653655
1.35 323.116 0.0544197
1.45 323.193 0.0670934
1.55 323.138 0.043425
1.65 323.112 0.0567904
1.75 323.073 0.0466048
1.85 323.096 0.0730211
1.95 323.137 0.0695308
2.05 323.137 0.0712486
2.15 323.164 0.0510858
2.25 323.134 0.0623981
2.35 323.114 0.0560177
2.45 323.18 0.0522334
2.55 323.167 0.0490238
2.65 323.194 0.061009
2.75 323.23 0.0658607
2.85 323.23 0.057705
2.95 323.283 0.0595174
3.05 323.212 0.0547538
3.15 323.246 0.0615385
3.25 323.218 0.063361
3.35 323.294 0.0623003
3.45 323.205 0.0679454
3.55 323.223 0.064243
3.65 323.246 0.0492335
3.75 323.187 0.0617512
3.85 323.159 0.0711795
3.95 323.109 0.0616545
4.05 323.175 0.0584182
4.15 323.175 0.0771854
4.25 323.137 0.0632941
4.35 323.121 0.0555812
4.45 323.117 0.0661774
4.55 323.141 0.0757712
4.65 323.123 0.0601007
4.75 40.0392 0.017827
4.85 0 0
4.95 0 0
