-1.95 0 0
-1.85 0 0
-1.75 0 0
-1.65 0 0
-1.55 131.722 0.0996094
-1.45 185.962 0.125661
-1.35 186.057 0.136689
-1.25 185.999 0.143807
-1.15 185.999 0.136257
-1.05 186.105 0.122848
-0.95 186.033 0.145954
-0.85 186.065 0.128521
-0.75 186.111 0.144034
-0.65 186.145 0.132
-0.55 186.23 0.136855
-0.45 186.274 0.147795
-0.35 186.323 0.146884
-0.25 186.225 0.14001
-0.15 186.307 0.135834
-0.05 186.277 0.12674
0.05 186.311 0.140053
0.15 186.373 0.141359
0.25 186.346 0.128558
0.35 186.242 0.139195
0.45 186.274 0.125911
0.55 186.26 0.12747
0.65 186.158 0.13634
0.75 186.181 0.13536
0.85 186.109 0.117857
0.95 186.066 0.146832
1.05 186.09 0.117522
1.15 186.093 0.146358
1.25 186.002 0.142447
1.35 186.077 0.131166
1.45 186.039 0.127722
1.55 186.042 0.133873
1.65 186.083 0.125484
1.75 185.988 0.137695
1.85 186.037 0.135
1.95 186.012 0.140748
2.05 186.084 0.133824
2.15 186.145 0.117143
2.25 186.159 0.132696
2.35 186.08 0.146666
2.45 186.221 0.136052
2.55 186.254 0.142238
2.65 186.216 0.135159
2.75 186.268 0.129393
2.85 186.308 0.140385
2.95 186.362 0.137464
3.05 186.292 0.137234
3.15 186.385 0.139669
3.25 186.316 0.1393
3.35 186.244 0.137913
3.45 186.262 0.138739
3.55 186.261 0.135674
3.65 186.17 0.144055
3.75 186.197 0.138081
3.85 186.203 0.133259
3.95 186.137 0.132289
4.05 186.124 0.133073
4.15 186.04 0.129704
4.25 186.13 0.12716
4.35 186.034 0.141724
4.45 186.108 0.133707
4.55 186.058 0.130609
4.65 185.978 0.128516
4.75 23.0266 0.0219704
4.85 0 0
4.95 0 0
