-1.95 0 0
-1.85 0 0
-1.75 0 0
-1.65 0 0
-1.55 192.889 0.061057
-1.45 272.422 0.0725531
-1.35 272.469 0.0872287
-1.25 272.528 0.0985045
-1.15 272.617 0.0785708
-1.05 272.562 0.0875097
-0.95 272.717 0.0849672
-0.85 272.782 0.0783143
-0.75 272.683 0.07333
-0.65 272.801 0.085704
-0.55 272.847 0.0867462
-0.45 272.858 0.078706
-0.35 272.932 0.0857849
-0.25 272.863 0.0907668
-0.15 272.943 0.090785
-0.05 272.9 0.094397
0.05 273 0.0886775
0.15 272.866 0.0947742
0.25 272.9 0.0833975
0.35 272.897 0.0948174
0.45 272.869 0.0934803
0.55 272.76 0.0869604
0.65 272.738 0.090446
0.75 272.747 0.0937546
0.85 272.751 0.0935629
0.95 272.57 0.085973
1.05 272.596 0.0911002
1.15 272.566 0.0918294
1.25 272.564 0.0801523
1.35 272.499 0.0827359
1.45 272.474 0.0756975
1.55 272.471 0.0826838
1.65 272.489 0.0838517
1.75 272.483 0.0933449
1.85 272.485 0.0839353
1.95 272.564 0.0820688
2.05 272.583 0.0816452
2.15 272.615 0.0779841
2.25 272.633 0.0932978
2.35 272.672 0.0936244
2.45 272.723 0.0869078
2.55 272.801 0.0856981
2.65 272.817 0.0830459
2.75 272.851 0.0977349
2.85 272.886 0.0852501
2.95 272.872 0.0863689
3.05 272.894 0.102844
3.15 272.945 0.0875226
3.25 272.91 0.0920927
3.35 272.936 0.0886763
3.45 272.885 0.0862304
3.55 272.895 0.0816659
3.65 272.848 0.0929143
3.75 272.755 0.0915418
3.85 272.779 0.0860037
3.95 272.714 0.0905262
4.05 272.618 0.0939613
4.15 272.585 0.0790824
4.25 272.642 0.0854185
4.35 272.538 0.097017
4.45 272.482 0.0906572
4.55 272.456 0.0805504
4.65 272.51 0.0931979
4.75 33.7734 0.0144489
4.85 0 0
4.95 0 0
